type	title_id	content_id	name	pkg_url	reason
entry_error	NPJB00448	JP0700-NPJB00448_00-AVATAR1311VJB007	UNKNOWN TITLE	https://nopaystation.com/view/pending/PS3/NPJB00448/AVATAR1311VJB007/0/pkg?version=0	HTTP Error 404: Not Found
