BOOT50465	ALL	Build Database	https://github.com/PS3-Pro/Packages/releases/download/Tools/Build_Database.pkg		CUSTOM-BOOT50465_00-0000000000000000	108743120
EBNG00000	ALL	EBuildAgent	https://github.com/PS3-Pro/Packages/releases/download/Tools/EBuild_Agent.pkg		UP0001-EBNG00000_00-HDDBOOTEBUILD003	36706016
GEMS00098	ALL	DVT Magnetometer Calibrate	https://github.com/PS3-Pro/Packages/releases/download/Tools/DVT_Magnetometer_Calibrate.pkg		UX0000-GEMS00098_00-MAGCALIBRATE0001	2533200
PSTV30000	ALL	PSTV-e	https://github.com/PS3-Pro/Packages/releases/download/Tools/PSTV-e.pkg		IV0002-PSTV30000_00-PSTVPATCH0000130	97890080
SPHR00007	ALL	Diag Tool	https://github.com/PS3-Pro/Packages/releases/download/Tools/Diag_Tool.pkg		UX0000-SPHR00007_00-DIAGTOOL00000001	7775904
TEST00000	ALL	Debugging Station Launcher	https://github.com/PS3-Pro/Packages/releases/download/Tools/Debugging_Station_Launcher.pkg		UP0001-TEST00000_00-0000111122223333	2138352
TEST66666	ALL	HDD Space Mod Tool	https://github.com/PS3-Pro/Packages/releases/download/Tools/HDD_Space_Mod_Tool.pkg		UP0001-TEST66666_00-HDDBOOTSAMPLE001	5293728
TEST66667	ALL	PARAM KESHI	https://github.com/PS3-Pro/Packages/releases/download/Tools/Param_Keshi.pkg		UP0001-TEST66667_00-PARAMKESHI000000	5628976
