Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPUP00013	US	Tokyo Life Theme	http://zeus.dl.playstation.net/cdn/UT0005/NPUP00013_00/ycsxaQzohTMWfzcDpUleErEhMMDUyTtCDEHxWPYhkbSSjVkHCbjFsMOjhOaeFVwYDUEtizbUUiVzPdYJXQhHCAbxGjpeJMWhLuIxp.pkg	835dad263407f937555bdcf63ff88f7d	UT0005-NPUP00013_00-TOKYOLIFEPS3TH01			3728848			Apr 02, 2026
NPUP00013	US	Toy Tokyo Electric Town Theme	http://zeus.dl.playstation.net/cdn/UT0005/NPUP00013_00/JQDtvlDstDIiyOoKCJufSsaDIqiWnrrqRcwYybnzGRKfpIQkrGBNbtUBNNjSoUybGhDdljuDatLESKwOvoKdmBzprOxLTgvKONulU.pkg	2677e835b9dfa809da327d8655b959c1	UT0005-NPUP00013_00-TOYTOKYOELECTR01			3460160			Apr 02, 2026
