PS2U10000	ALL	PS2™ Classics	https://github.com/PS3-Pro/Packages/releases/download/Homebrews/PS2_Classics_Placeholder.pkg		2P0001-PS2U10000_00-0000111122223333	157286
PS2L00123	ALL	PS2™ Classics Manager	https://github.com/PS3-Pro/Packages/releases/download/Homebrews/PS2_Classics_Manager.pkg		2P0001-PS2L00123_00-0000111122223333	24201134
NPIA00001	ALL	PS2™ System Data	https://github.com/PS3-Pro/Packages/releases/download/Homebrews/PS2_System_Data.pkg		IP9100-NPIA00001_00-PS2HDDSYSDAT0001	6794772
PSID81257	ALL	PS1™ Launcher	https://github.com/LuanTeles/Packages/releases/download/Homebrews/PSX_Launcher.pkg		UP0001-PSID81257_00-0000000047177845	943718
NPUA70069	ALL	PSP™ Adhoc Party	https://github.com/PS3-Pro/Packages/releases/download/Homebrews/PSP_Adhoc_Party.pkg		UP9000-NPUA70069_00-ADHOCPARTY000000	6616514
PSPM66820	ALL	PSP™ Minis Launcher	https://github.com/PS3-Pro/Packages/releases/download/Homebrews/PSP_Launcher.pkg		UP0001-PSPM66820_00-0000111122223333	11219763
PSPC66820	ALL	PSP™ Remasters Launcher	https://github.com/PS3-Pro/Packages/releases/download/Homebrews/PSP_Remasters_Launcher.pkg		UP0001-PSPC66820_00-0000111122223333	367001
PKGLAUNCH	ALL	Retro Launcher	https://github.com/PS3-Pro/Packages/releases/download/Homebrews/PKG_Roms_Launcher.pkg		UP0001-PKGLAUNCH_00-0000000000000000	1121976
