SUPERJUMP	ALL	Super Pixel Jumper	https://github.com/PS3-Pro/Packages/releases/download/Games/Super_Pixel_Jumper.pkg		UP0001-SUPERJUMP_00-0000000000000000	283115
SWINGBAL2	ALL	Swingball 2	https://github.com/PS3-Pro/Packages/releases/download/Games/Swingball_2.pkg		EP0001-SWINGBAL2_00-0000111122223333	450887
SWINGCOP0	ALL	Swing Copters	https://github.com/PS3-Pro/Packages/releases/download/Games/Swing_Copters.pkg		UP0001-SWINGCOP0_00-0000000000000000	1866465
TETRISEOL	ALL	Tetris EOL	https://github.com/PS3-Pro/Packages/releases/download/Games/Tetris_EOL.pkg		UP0001-TETRISEOL_00-0000000000000000	1866465
THATOPONG	ALL	That Other Pong	https://github.com/PS3-Pro/Packages/releases/download/Games/That_Other_Pong.pkg		UP0001-THATOPONG_00-0000000000000000	471859
TJARMIND3	ALL	The Jarred Mind3	https://github.com/PS3-Pro/Packages/releases/download/Games/The_Jarred_Mind_3.pkg		UP0001-TJARMIND3_00-0000000000000000	1121976
TOSC66666	ALL	That Other Space Shooter	https://github.com/PS3-Pro/Packages/releases/download/Games/That_Other_Space_Shooter.pkg		UP0001-TOSC66666_00-0000000000000001	12687769
TRONMSDOS	ALL	Tron Clone	https://github.com/PS3-Pro/Packages/releases/download/Games/Tron_Clone.pkg		UP0001-TRONMSDOS_00-0000111122223333	11114905
UFOR00000	ALL	UFO Racer	https://github.com/PS3-Pro/Packages/releases/download/Games/UFO_Racer.pkg		548526-UFOR00000_00-6458256154285985	6113198
UNMAPPEDF	ALL	The Unmapped Forest	https://github.com/PS3-Pro/Packages/releases/download/Games/The_Unmapped_Forest.pkg		UP0001-UNMAPPEDF_00-0000000000000000	650117
WINTERSEN	ALL	Winter End	https://github.com/PS3-Pro/Packages/releases/download/Games/Winter_End.pkg		UP0001-WINTERSEN_00-0000000000000000	534773
WRNOWHERE	ALL	We Are Nowhere	https://github.com/PS3-Pro/Packages/releases/download/Games/We_Are_Nowhere.pkg		UP0001-WRNOWHERE_00-0000000000000000	293601
