BDJGAMEHB	ALL	BluBird	https://gh-proxy.com/github.com/PS3-Pro/Packages/releases/download/Java/BluBird.pkg		CUSTOM-BDJGAMEHB_00-0000000000000000	7444889
BDJGAMEHB	ALL	Doom	https://gh-proxy.com/github.com/PS3-Pro/Packages/releases/download/Java/Doom.pkg		CUSTOM-BDJGAMEHB_00-0000000000000000	1488977
BDJGAMEHB	ALL	The UFO Game	https://blu-play.com/iso/TheUFOGame-BluPlay.iso		CUSTOM-BDJGAMEHB_00-0000000000000000	2469606195
BDJGAMEHB	ALL	Ukko's Journey	https://gh-proxy.com/github.com/PS3-Pro/Packages/releases/download/Java/Ukkos_Journey.pkg		CUSTOM-BDJGAMEHB_00-0000000000000000	87031808
